"","year","game_ID","home_numberGame","home_ID_team","home_isB2B","home_isB2BFirst","home_isB2BSecond","home_name","home_countDaysRest","home_countDaysNextGame","home_outcomeGame","home_isWin","home_fieldgoal_made","home_fieldgoal_attempts","home_fieldgoal_percent","home_fieldgoal3_made","home_fieldgoal3_attempts","home_fieldgoal3_percent","home_freethrow_percent","home_fieldgoal2_made","home_fieldgoal2_attempts","home_pctFG2","minutes","home_freethrow_made","home_freethrow_attempts","home_off_reb","home_def_reb","home_total_reb","home_assists","home_steals","home_blocks","home_turnovers","home_personalfouls","home_points","home_plusminus","home_ind_Win","home_ind_SecondB2B","home_ind_overtime","home_offensive_rating","home_defensive_rating","home_RAPTOR_offensive","home_RAPTOR_defensive","home_RAPTOR_net","away_numberGame","away_ID_team","away_isB2B","away_isB2BFirst","away_isB2BSecond","away_name","away_countDaysRest","away_countDaysNextGame","away_outcomeGame","away_isWin","away_fieldgoal_made","away_fieldgoal_attempts","away_fieldgoal_percent","away_fieldgoal3_made","away_fieldgoal3_attempts","away_fieldgoal3_percent","away_freethrow_percent","away_fieldgoal2_made","away_fieldgoal2_attempts","away_pctFG2","away_freethrow_made","away_freethrow_attempts","away_off_reb","away_def_reb","away_total_reb","away_assists","away_steals","away_blocks","away_turnovers","away_personalfouls","away_points","away_plusminus","away_ind_Win","away_ind_SecondB2B","away_ind_overtime","away_offensive_rating","away_defensive_rating","away_RAPTOR_offensive","away_RAPTOR_defensive","away_RAPTOR_net"
"36",2018,21700036,3,1610612762,TRUE,TRUE,TRUE,"UTA",0,2,"W",TRUE,38,77,0.494,9,29,0.310344827586207,0.786,29,48,0.604166666666667,240,11,14,7,34,41,22,11,4,19,21,96,9,1,1,0,108.4,103.9,-0.2,4.7,4.5,2,1610612760,TRUE,FALSE,FALSE,"OKC",1,0,"L",FALSE,32,78,0.41,11,33,0.333333333333333,0.632,21,45,0.466666666666667,12,19,8,30,38,15,14,4,17,16,87,-9,0,0,0,110.7,107.2,2.1,1.4,3.5
"37",2018,21700031,2,1610612741,FALSE,FALSE,FALSE,"CHI",1,2,"L",FALSE,31,82,0.378,8,28,0.285714285714286,0.778,23,54,0.425925925925926,240,7,9,8,40,48,18,3,5,20,15,77,-10,0,0,0,103.8,110.9,-4.9,-2.2,-7.1,2,1610612759,FALSE,FALSE,FALSE,"SAS",2,1,"W",TRUE,38,93,0.409,1,12,0.0833333333333333,0.625,37,81,0.45679012345679,10,16,14,38,52,25,8,3,11,14,87,10,1,0,0,107.9,104.8,-0.7,3.8,3
"38",2018,21700038,3,1610612751,FALSE,TRUE,FALSE,"BKN",1,1,"W",TRUE,41,87,0.471,11,27,0.407407407407407,0.676,30,60,0.5,240,23,34,13,38,51,27,12,8,18,27,116,12,1,0,0,106.9,110.6,-1.7,-2,-3.8,3,1610612737,TRUE,FALSE,FALSE,"ATL",1,0,"L",FALSE,32,94,0.34,7,27,0.259259259259259,0.917,25,67,0.373134328358209,33,36,16,32,48,21,6,2,16,25,104,-12,0,0,0,105,110.6,-3.6,-2,-5.5
"39",2018,21700039,3,1610612760,TRUE,FALSE,TRUE,"OKC",0,2,"L",FALSE,46,96,0.479,11,31,0.354838709677419,0.625,35,65,0.538461538461538,240,10,16,9,27,36,26,9,6,11,22,113,-2,0,1,0,110.7,107.2,2.1,1.4,3.5,3,1610612750,FALSE,TRUE,FALSE,"MIN",1,1,"W",TRUE,43,86,0.5,10,25,0.4,0.826,33,61,0.540983606557377,19,23,10,35,45,25,5,1,18,17,115,2,1,0,0,113.4,111.1,4.8,-2.4,2.3
"40",2018,21700040,3,1610612747,FALSE,FALSE,FALSE,"LAL",1,2,"L",FALSE,44,90,0.489,9,27,0.333333333333333,0.75,35,63,0.555555555555556,240,15,20,9,29,38,27,7,6,17,24,112,-7,0,0,0,106.5,108,-2.1,0.6,-1.5,3,1610612740,FALSE,FALSE,FALSE,"NOP",1,1,"W",TRUE,47,83,0.566,10,32,0.3125,0.714,37,51,0.725490196078431,15,21,6,36,42,26,14,5,18,20,119,7,1,0,0,109.6,108.3,1,0.3,1.3
"41",2018,21700047,3,1610612743,FALSE,FALSE,FALSE,"DEN",1,1,"L",FALSE,39,80,0.488,8,23,0.347826086956522,0.783,31,57,0.543859649122807,240,18,23,9,35,44,27,5,2,23,22,104,-5,0,0,0,112.5,111,3.9,-2.3,1.5,3,1610612764,FALSE,FALSE,FALSE,"WAS",2,1,"W",TRUE,37,84,0.44,9,30,0.3,0.929,28,54,0.518518518518518,26,28,10,28,38,24,13,3,15,24,109,5,1,0,0,109.3,108.7,0.7,-0.1,0.6
"42",2018,21700046,3,1610612759,FALSE,FALSE,FALSE,"SAS",1,1,"W",TRUE,40,90,0.444,5,20,0.25,0.696,35,70,0.5,240,16,23,18,37,55,19,4,12,20,22,101,4,1,0,0,107.9,104.8,-0.7,3.8,3,3,1610612761,FALSE,FALSE,FALSE,"TOR",1,1,"L",FALSE,34,80,0.425,10,37,0.27027027027027,0.792,24,43,0.558139534883721,19,24,5,29,34,17,11,4,15,30,97,-4,0,0,0,113.8,105.9,5.2,2.8,7.9
"43",2018,21700045,4,1610612742,FALSE,TRUE,FALSE,"DAL",1,1,"L",FALSE,38,96,0.396,9,29,0.310344827586207,0.6,29,67,0.432835820895522,240,18,30,14,28,42,21,11,0,12,20,103,-30,0,0,0,106.3,109.5,-2.3,-0.9,-3.2,4,1610612744,FALSE,FALSE,FALSE,"GSW",1,1,"W",TRUE,48,86,0.558,15,39,0.384615384615385,0.846,33,47,0.702127659574468,22,26,10,40,50,33,6,8,16,23,133,30,1,0,0,113.6,107.6,5,1,6
"44",2018,21700042,3,1610612748,FALSE,FALSE,FALSE,"MIA",1,1,"W",TRUE,39,85,0.459,14,37,0.378378378378378,0.667,25,48,0.520833333333333,240,12,18,10,31,41,21,12,6,19,19,104,11,1,0,0,106.8,106.3,-1.8,2.3,0.5,4,1610612737,TRUE,TRUE,TRUE,"ATL",0,2,"L",FALSE,36,76,0.474,7,17,0.411764705882353,0.778,29,59,0.491525423728814,14,18,6,35,41,14,9,1,21,17,93,-11,0,1,0,105,110.6,-3.6,-2,-5.5
"45",2018,21700043,4,1610612745,FALSE,FALSE,FALSE,"HOU",1,1,"L",FALSE,32,77,0.416,9,38,0.236842105263158,0.739,23,39,0.58974358974359,240,17,23,9,30,39,25,5,2,17,31,90,-8,0,0,0,114.7,106.1,6.1,2.5,8.7,3,1610612763,FALSE,TRUE,FALSE,"MEM",1,1,"W",TRUE,29,68,0.426,6,19,0.315789473684211,0.919,23,49,0.469387755102041,34,37,3,35,38,16,5,2,12,21,98,8,1,0,0,104.5,111,-4.1,-2.4,-6.5
"46",2018,21700044,4,1610612749,FALSE,FALSE,FALSE,"MIL",1,2,"W",TRUE,40,85,0.471,9,26,0.346153846153846,0.875,31,59,0.525423728813559,240,14,16,5,37,42,24,8,4,13,27,103,9,1,0,0,109.8,110.1,1.2,-1.5,-0.3,3,1610612766,FALSE,FALSE,FALSE,"CHA",2,1,"L",FALSE,33,78,0.423,7,26,0.269230769230769,0.583,26,52,0.5,21,36,10,38,48,17,3,5,14,21,94,-9,0,0,0,109.4,109.1,0.8,-0.5,0.3
"47",2018,21700048,4,1610612756,FALSE,FALSE,FALSE,"PHX",1,1,"W",TRUE,42,77,0.545,10,30,0.333333333333333,0.852,32,47,0.680851063829787,240,23,27,6,39,45,20,6,5,20,25,117,2,1,0,0,103.5,112.8,-5.1,-4.2,-9.3,4,1610612758,FALSE,FALSE,FALSE,"SAC",1,2,"L",FALSE,43,99,0.434,9,22,0.409090909090909,0.69,34,77,0.441558441558442,20,29,13,24,37,19,13,2,9,25,115,-2,0,0,0,103.7,111.1,-4.9,-2.5,-7.3
"48",2018,21700041,4,1610612765,FALSE,FALSE,FALSE,"DET",1,1,"L",FALSE,33,85,0.388,6,30,0.2,0.737,27,55,0.490909090909091,240,14,19,9,30,39,14,5,2,14,21,86,-11,0,0,0,107.2,107.3,-1.5,1.3,-0.2,4,1610612755,FALSE,FALSE,FALSE,"PHI",1,1,"W",TRUE,35,75,0.467,9,24,0.375,0.75,26,51,0.509803921568627,18,24,8,41,49,25,11,0,21,24,97,11,1,0,0,109.5,105,0.9,3.6,4.5
"49",2018,21700051,4,1610612738,FALSE,FALSE,FALSE,"BOS",3,1,"W",TRUE,37,75,0.493,14,29,0.482758620689655,0.815,23,46,0.5,240,22,27,5,36,41,26,11,7,14,24,110,21,1,0,0,107.6,103.9,-1,4.7,3.7,3,1610612752,FALSE,FALSE,FALSE,"NYK",2,2,"L",FALSE,36,85,0.424,1,12,0.0833333333333333,0.64,35,73,0.479452054794521,16,25,11,32,43,20,8,2,14,17,89,-21,0,0,0,107.1,110.7,-1.6,-2.1,-3.6
"50",2018,21700049,4,1610612739,TRUE,FALSE,FALSE,"CLE",2,0,"W",TRUE,43,83,0.518,16,38,0.421052631578947,0.773,27,45,0.6,240,17,22,8,31,39,28,5,3,9,14,119,7,1,0,0,112.9,111.9,4.2,-3.3,1,3,1610612741,FALSE,FALSE,FALSE,"CHI",2,1,"L",FALSE,42,88,0.477,17,33,0.515151515151515,0.846,25,55,0.454545454545455,11,13,8,31,39,28,3,3,12,20,112,-7,0,0,0,103.8,110.9,-4.9,-2.2,-7.1
"51",2018,21700054,3,1610612746,FALSE,FALSE,FALSE,"LAC",2,1,"W",TRUE,39,83,0.47,10,29,0.344827586206897,0.667,29,54,0.537037037037037,240,14,21,11,33,44,21,12,4,13,16,102,18,1,0,0,110.3,110.2,1.7,-1.6,0,4,1610612762,TRUE,FALSE,FALSE,"UTA",2,0,"L",FALSE,34,79,0.43,7,28,0.25,0.818,27,51,0.529411764705882,9,11,8,33,41,20,7,7,18,23,84,-18,0,0,0,108.4,103.9,-0.2,4.7,4.5
"52",2018,21700053,4,1610612757,FALSE,FALSE,FALSE,"POR",2,1,"W",TRUE,33,88,0.375,10,29,0.344827586206897,0.818,23,59,0.389830508474576,240,27,33,18,45,63,17,7,7,18,22,103,10,1,0,0,109.1,106.4,0.4,2.2,2.7,4,1610612740,FALSE,FALSE,FALSE,"NOP",1,1,"L",FALSE,30,76,0.395,9,30,0.3,0.75,21,46,0.456521739130435,24,32,4,38,42,17,5,7,17,26,93,-10,0,0,0,109.6,108.3,1,0.3,1.3
"53",2018,21700050,4,1610612753,FALSE,FALSE,FALSE,"ORL",2,2,"W",TRUE,41,83,0.494,8,23,0.347826086956522,0.875,33,60,0.55,240,35,40,6,38,44,20,8,5,11,23,125,4,1,0,0,105.2,110.1,-3.4,-1.5,-4.9,4,1610612751,TRUE,FALSE,FALSE,"BKN",1,0,"L",FALSE,40,96,0.417,11,35,0.314285714285714,0.882,29,61,0.475409836065574,30,34,14,35,49,21,8,4,15,27,121,-4,0,0,0,106.9,110.6,-1.7,-2,-3.8
"54",2018,21700052,4,1610612750,TRUE,FALSE,FALSE,"MIN",1,0,"L",FALSE,42,86,0.488,9,24,0.375,0.636,33,62,0.532258064516129,240,14,22,9,18,27,27,9,4,14,14,107,-23,0,0,0,113.4,111.1,4.8,-2.4,2.3,4,1610612754,TRUE,FALSE,FALSE,"IND",2,0,"W",TRUE,56,84,0.667,10,22,0.454545454545455,0.727,46,62,0.741935483870968,8,11,8,34,42,31,8,2,18,21,130,23,1,0,0,109.5,108.1,0.9,0.5,1.4
"55",2018,21700057,5,1610612755,FALSE,FALSE,FALSE,"PHI",1,2,"L",FALSE,43,97,0.443,12,36,0.333333333333333,0.6,31,61,0.508196721311475,240,6,10,12,31,43,29,14,7,16,19,104,-1,0,0,0,109.5,105,0.9,3.6,4.5,5,1610612745,FALSE,TRUE,FALSE,"HOU",1,1,"W",TRUE,36,75,0.48,12,39,0.307692307692308,0.875,24,36,0.666666666666667,21,24,7,33,40,22,11,13,19,13,105,1,1,0,0,114.7,106.1,6.1,2.5,8.7
"56",2018,21700059,4,1610612748,FALSE,FALSE,FALSE,"MIA",1,2,"L",FALSE,37,80,0.463,9,26,0.346153846153846,0.944,28,54,0.518518518518518,240,17,18,4,28,32,19,6,2,9,25,100,-17,0,0,0,106.8,106.3,-1.8,2.3,0.5,4,1610612759,FALSE,FALSE,FALSE,"SAS",1,1,"W",TRUE,42,76,0.553,10,17,0.588235294117647,0.767,32,59,0.542372881355932,23,30,8,36,44,18,6,3,13,20,117,17,1,0,0,107.9,104.8,-0.7,3.8,3
"57",2018,21700055,4,1610612766,FALSE,FALSE,FALSE,"CHA",1,1,"W",TRUE,38,81,0.469,13,31,0.419354838709677,0.808,25,50,0.5,240,21,26,10,40,50,17,5,5,14,16,110,17,1,0,0,109.4,109.1,0.8,-0.5,0.3,4,1610612743,FALSE,FALSE,FALSE,"DEN",1,1,"L",FALSE,38,100,0.38,8,31,0.258064516129032,0.6,30,69,0.434782608695652,9,15,18,33,51,18,6,1,14,23,93,-17,0,0,0,112.5,111,3.9,-2.3,1.5
"58",2018,21700061,5,1610612742,TRUE,FALSE,FALSE,"DAL",1,0,"W",TRUE,36,74,0.486,11,26,0.423076923076923,0.69,25,48,0.520833333333333,240,20,29,4,31,35,20,6,4,11,20,103,9,1,0,0,106.3,109.5,-2.3,-0.9,-3.2,4,1610612763,TRUE,FALSE,FALSE,"MEM",1,0,"L",FALSE,33,72,0.458,12,31,0.387096774193548,0.667,21,41,0.51219512195122,16,24,6,30,36,14,7,2,18,22,94,-9,0,0,0,104.5,111,-4.1,-2.4,-6.5
"59",2018,21700063,5,1610612744,FALSE,FALSE,FALSE,"GSW",1,1,"W",TRUE,43,77,0.558,12,26,0.461538461538462,0.864,31,51,0.607843137254902,240,19,22,6,31,37,32,10,7,17,15,117,5,1,0,0,113.6,107.6,5,1,6,4,1610612761,FALSE,FALSE,FALSE,"TOR",1,1,"L",FALSE,43,94,0.457,8,34,0.235294117647059,0.947,35,60,0.583333333333333,18,19,17,25,42,30,10,6,18,16,112,-5,0,0,0,113.8,105.9,5.2,2.8,7.9
"60",2018,21700060,4,1610612760,FALSE,TRUE,FALSE,"OKC",2,1,"W",TRUE,43,89,0.483,10,27,0.37037037037037,0.692,33,62,0.532258064516129,240,18,26,16,33,49,26,8,8,21,27,114,18,1,0,0,110.7,107.2,2.1,1.4,3.5,5,1610612754,TRUE,FALSE,TRUE,"IND",0,3,"L",FALSE,28,83,0.337,10,29,0.344827586206897,0.857,18,54,0.333333333333333,30,35,14,27,41,13,13,2,19,23,96,-18,0,1,0,109.5,108.1,0.9,0.5,1.4
"61",2018,21700064,4,1610612747,FALSE,TRUE,FALSE,"LAL",2,1,"W",TRUE,41,92,0.446,7,30,0.233333333333333,0.813,34,62,0.548387096774194,265,13,16,6,47,53,27,9,5,22,26,102,3,1,0,1,106.5,108,-2.1,0.6,-1.5,4,1610612764,FALSE,FALSE,FALSE,"WAS",1,1,"L",FALSE,39,95,0.411,6,26,0.230769230769231,0.652,33,69,0.478260869565217,15,23,7,38,45,20,11,5,15,19,99,-3,0,0,1,109.3,108.7,0.7,-0.1,0.6
"62",2018,21700056,5,1610612765,FALSE,TRUE,FALSE,"DET",1,2,"W",TRUE,48,92,0.522,15,34,0.441176470588235,0.647,33,58,0.568965517241379,240,11,17,12,35,47,32,7,3,14,22,122,21,1,0,0,107.2,107.3,-1.5,1.3,-0.2,5,1610612750,TRUE,FALSE,TRUE,"MIN",0,1,"L",FALSE,37,85,0.435,9,25,0.36,0.857,28,60,0.466666666666667,18,21,7,30,37,19,5,4,14,19,101,-21,0,1,0,113.4,111.1,4.8,-2.4,2.3
"63",2018,21700062,5,1610612756,FALSE,FALSE,FALSE,"PHX",1,2,"W",TRUE,42,96,0.438,6,19,0.315789473684211,0.778,36,77,0.467532467532468,240,7,9,16,39,55,18,8,5,16,25,97,9,1,0,0,103.5,112.8,-5.1,-4.2,-9.3,5,1610612762,TRUE,FALSE,TRUE,"UTA",0,2,"L",FALSE,32,77,0.416,6,25,0.24,0.72,26,52,0.5,18,25,7,37,44,20,8,10,23,19,88,-9,0,1,0,108.4,103.9,-0.2,4.7,4.5
"64",2018,21700058,5,1610612751,TRUE,FALSE,TRUE,"BKN",0,1,"W",TRUE,40,93,0.43,17,46,0.369565217391304,0.714,23,47,0.48936170212766,240,15,21,10,28,38,22,11,3,13,22,112,5,1,1,0,106.9,110.6,-1.7,-2,-3.8,5,1610612739,TRUE,TRUE,TRUE,"CLE",0,2,"L",FALSE,39,81,0.481,12,35,0.342857142857143,0.654,27,46,0.58695652173913,17,26,9,38,47,21,5,7,21,17,107,-5,0,1,0,112.9,111.9,4.2,-3.3,1
"65",2018,21700067,5,1610612749,FALSE,FALSE,FALSE,"MIL",2,2,"L",FALSE,35,77,0.455,11,25,0.44,0.571,24,52,0.461538461538462,240,8,14,2,35,37,22,6,3,17,20,89,-7,0,0,0,109.8,110.1,1.2,-1.5,-0.3,5,1610612738,FALSE,FALSE,FALSE,"BOS",1,1,"W",TRUE,33,78,0.423,11,30,0.366666666666667,0.864,22,48,0.458333333333333,19,22,6,39,45,21,7,4,16,14,96,7,1,0,0,107.6,103.9,-1,4.7,3.7
"66",2018,21700066,5,1610612763,TRUE,FALSE,TRUE,"MEM",0,1,"W",TRUE,30,73,0.411,10,34,0.294117647058824,0.867,20,39,0.512820512820513,240,26,30,9,37,46,18,7,6,18,23,96,5,1,1,0,104.5,111,-4.1,-2.4,-6.5,6,1610612742,TRUE,FALSE,TRUE,"DAL",0,1,"L",FALSE,32,94,0.34,10,34,0.294117647058824,0.85,22,60,0.366666666666667,17,20,18,35,53,20,10,3,14,22,91,-5,0,1,0,106.3,109.5,-2.3,-0.9,-3.2
"67",2018,21700069,5,1610612758,FALSE,FALSE,FALSE,"SAC",2,2,"L",FALSE,38,81,0.469,7,20,0.35,0.92,31,61,0.508196721311475,240,23,25,5,29,34,25,7,5,13,17,106,-8,0,0,0,103.7,111.1,-4.9,-2.5,-7.3,5,1610612740,FALSE,FALSE,FALSE,"NOP",1,1,"W",TRUE,42,86,0.488,13,32,0.40625,0.739,29,54,0.537037037037037,17,23,10,37,47,22,5,3,15,24,114,8,1,0,0,109.6,108.3,1,0.3,1.3
"68",2018,21700068,5,1610612757,FALSE,FALSE,FALSE,"POR",1,1,"L",FALSE,35,89,0.393,14,31,0.451612903225806,0.864,21,58,0.362068965517241,240,19,22,16,28,44,19,5,4,10,26,103,-1,0,0,0,109.1,106.4,0.4,2.2,2.7,4,1610612746,FALSE,FALSE,FALSE,"LAC",1,1,"W",TRUE,36,77,0.468,9,28,0.321428571428571,0.639,27,49,0.551020408163265,23,36,14,32,46,11,4,5,12,19,104,1,1,0,0,110.3,110.2,1.7,-1.6,0
"69",2018,21700065,4,1610612741,FALSE,FALSE,FALSE,"CHI",1,1,"W",TRUE,31,86,0.36,7,32,0.21875,0.759,24,54,0.444444444444444,240,22,29,18,44,62,20,5,4,16,15,91,5,1,0,0,103.8,110.9,-4.9,-2.2,-7.1,5,1610612737,TRUE,FALSE,FALSE,"ATL",2,0,"L",FALSE,32,81,0.395,11,28,0.392857142857143,0.846,21,53,0.39622641509434,11,13,7,33,40,22,10,5,10,23,86,-5,0,0,0,105,110.6,-3.6,-2,-5.5
"70",2018,21700074,6,1610612750,FALSE,FALSE,FALSE,"MIN",1,2,"W",TRUE,42,86,0.488,8,22,0.363636363636364,0.771,34,64,0.53125,240,27,35,17,27,44,23,5,7,16,21,119,3,1,0,0,113.4,111.1,4.8,-2.4,2.3,5,1610612760,TRUE,FALSE,FALSE,"OKC",1,0,"L",FALSE,43,86,0.5,8,28,0.285714285714286,0.88,35,58,0.603448275862069,22,25,11,24,35,19,8,9,14,29,116,-3,0,0,0,110.7,107.2,2.1,1.4,3.5
"71",2018,21700072,6,1610612737,TRUE,FALSE,TRUE,"ATL",0,1,"L",FALSE,37,89,0.416,14,33,0.424242424242424,1,23,56,0.410714285714286,240,12,12,11,32,43,23,7,4,12,21,100,-5,0,1,0,105,110.6,-3.6,-2,-5.5,5,1610612743,FALSE,TRUE,FALSE,"DEN",1,1,"W",TRUE,42,91,0.462,4,20,0.2,0.739,38,71,0.535211267605634,17,23,11,35,46,25,8,4,12,12,105,5,1,0,0,112.5,111,3.9,-2.3,1.5
"72",2018,21700070,5,1610612766,FALSE,TRUE,FALSE,"CHA",1,1,"L",FALSE,33,88,0.375,11,29,0.379310344827586,0.571,22,59,0.372881355932203,240,16,28,11,33,44,16,6,5,9,14,93,-16,0,0,0,109.4,109.1,0.8,-0.5,0.3,6,1610612745,TRUE,FALSE,FALSE,"HOU",1,0,"W",TRUE,38,85,0.447,22,57,0.385964912280702,0.846,16,28,0.571428571428571,11,13,7,44,51,21,5,6,16,26,109,16,1,0,0,114.7,106.1,6.1,2.5,8.7
"73",2018,21700071,5,1610612753,FALSE,TRUE,FALSE,"ORL",2,1,"W",TRUE,48,84,0.571,11,23,0.478260869565217,0.5,37,61,0.60655737704918,240,7,14,6,39,45,22,9,7,18,24,114,27,1,0,0,105.2,110.1,-3.4,-1.5,-4.9,5,1610612759,FALSE,TRUE,FALSE,"SAS",1,1,"L",FALSE,30,89,0.337,4,24,0.166666666666667,0.852,26,65,0.4,23,27,17,32,49,19,8,8,18,15,87,-27,0,0,0,107.9,104.8,-0.7,3.8,3
"74",2018,21700075,6,1610612744,FALSE,TRUE,FALSE,"GSW",1,1,"W",TRUE,46,95,0.484,10,38,0.263157894736842,0.9,36,57,0.631578947368421,240,18,20,15,38,53,33,7,13,18,20,120,3,1,0,0,113.6,107.6,5,1,6,5,1610612764,FALSE,FALSE,FALSE,"WAS",1,1,"L",FALSE,43,97,0.443,15,33,0.454545454545455,0.727,28,64,0.4375,16,22,12,29,41,30,7,6,15,21,117,-3,0,0,0,109.3,108.7,0.7,-0.1,0.6
"75",2018,21700076,5,1610612747,TRUE,FALSE,FALSE,"LAL",1,0,"L",FALSE,36,79,0.456,3,23,0.130434782608696,0.708,33,56,0.589285714285714,240,17,24,9,40,49,20,7,6,21,22,92,-9,0,0,0,106.5,108,-2.1,0.6,-1.5,5,1610612761,FALSE,FALSE,FALSE,"TOR",1,2,"W",TRUE,40,93,0.43,7,29,0.241379310344828,0.7,33,64,0.515625,14,20,9,31,40,27,12,4,14,24,101,9,1,0,0,113.8,105.9,5.2,2.8,7.9
"76",2018,21700073,4,1610612752,FALSE,TRUE,FALSE,"NYK",2,1,"W",TRUE,44,98,0.449,9,27,0.333333333333333,0.588,35,71,0.492957746478873,240,10,17,19,36,55,19,7,6,12,19,107,21,1,0,0,107.1,110.7,-1.6,-2.1,-3.6,6,1610612751,FALSE,FALSE,FALSE,"BKN",1,1,"L",FALSE,30,75,0.4,11,30,0.366666666666667,0.714,19,45,0.422222222222222,15,21,5,30,35,18,5,1,16,20,86,-21,0,0,0,106.9,110.6,-1.7,-2,-3.8
"77",2018,21700081,7,1610612742,FALSE,FALSE,FALSE,"DAL",1,1,"L",FALSE,38,74,0.514,19,40,0.475,0.789,19,34,0.558823529411765,240,15,19,3,30,33,22,7,2,18,15,110,-2,0,0,0,106.3,109.5,-2.3,-0.9,-3.2,6,1610612755,FALSE,FALSE,FALSE,"PHI",2,1,"W",TRUE,43,87,0.494,16,35,0.457142857142857,0.714,27,52,0.519230769230769,10,14,11,31,42,25,10,1,14,21,112,2,1,0,0,109.5,105,0.9,3.6,4.5
"78",2018,21700078,5,1610612748,FALSE,FALSE,FALSE,"MIA",2,1,"L",FALSE,34,79,0.43,7,31,0.225806451612903,0.938,27,48,0.5625,240,15,16,6,34,40,17,6,9,19,23,90,-6,0,0,0,106.8,106.3,-1.8,2.3,0.5,6,1610612738,FALSE,FALSE,FALSE,"BOS",1,1,"W",TRUE,34,81,0.42,6,23,0.260869565217391,0.846,28,58,0.482758620689655,22,26,11,30,41,15,11,5,12,14,96,6,1,0,0,107.6,103.9,-1,4.7,3.7
"79",2018,21700082,6,1610612762,FALSE,FALSE,FALSE,"UTA",2,1,"W",TRUE,37,79,0.468,13,31,0.419354838709677,0.692,24,48,0.5,240,9,13,14,35,49,18,9,5,23,20,96,15,1,0,0,108.4,103.9,-0.2,4.7,4.5,6,1610612747,TRUE,FALSE,TRUE,"LAL",0,2,"L",FALSE,31,81,0.383,5,22,0.227272727272727,0.7,26,59,0.440677966101695,14,20,14,25,39,17,12,4,16,20,81,-15,0,1,0,106.5,108,-2.1,0.6,-1.5
"80",2018,21700079,5,1610612741,FALSE,FALSE,FALSE,"CHI",1,3,"L",FALSE,22,78,0.282,10,37,0.27027027027027,0.75,12,41,0.292682926829268,240,15,20,12,35,47,16,9,5,20,16,69,-32,0,0,0,103.8,110.9,-4.9,-2.2,-7.1,6,1610612760,TRUE,FALSE,TRUE,"OKC",0,2,"W",TRUE,39,88,0.443,13,34,0.382352941176471,0.714,26,54,0.481481481481481,10,14,11,41,52,28,16,8,12,17,101,32,1,1,0,110.7,107.2,2.1,1.4,3.5
"81",2018,21700080,6,1610612763,FALSE,FALSE,FALSE,"MEM",1,1,"W",TRUE,40,85,0.471,14,33,0.424242424242424,0.75,26,52,0.5,240,9,12,6,36,42,26,10,6,9,20,103,14,1,0,0,104.5,111,-4.1,-2.4,-6.5,7,1610612745,TRUE,FALSE,TRUE,"HOU",0,1,"L",FALSE,29,77,0.377,14,38,0.368421052631579,0.81,15,39,0.384615384615385,17,21,8,35,43,18,4,3,19,23,89,-14,0,1,0,114.7,106.1,6.1,2.5,8.7
"82",2018,21700077,6,1610612740,FALSE,FALSE,FALSE,"NOP",1,1,"W",TRUE,49,95,0.516,13,33,0.393939393939394,0.75,36,62,0.580645161290323,240,12,16,10,37,47,33,10,4,11,20,123,22,1,0,0,109.6,108.3,1,0.3,1.3,6,1610612739,TRUE,FALSE,FALSE,"CLE",2,0,"L",FALSE,36,78,0.462,12,32,0.375,0.739,24,46,0.521739130434783,17,23,5,32,37,19,8,2,18,19,101,-22,0,0,0,112.9,111.9,4.2,-3.3,1
"83",2018,21700083,6,1610612757,FALSE,FALSE,FALSE,"POR",1,1,"W",TRUE,40,91,0.44,11,26,0.423076923076923,0.821,29,65,0.446153846153846,240,23,28,12,41,53,27,8,7,15,26,114,7,1,0,0,109.1,106.4,0.4,2.2,2.7,6,1610612756,FALSE,TRUE,FALSE,"PHX",2,2,"L",FALSE,37,87,0.425,9,26,0.346153846153846,0.8,28,61,0.459016393442623,24,30,12,34,46,21,12,7,17,23,107,-7,0,0,0,103.5,112.8,-5.1,-4.2,-9.3
"84",2018,21700084,5,1610612746,FALSE,FALSE,FALSE,"LAC",1,1,"L",FALSE,28,84,0.333,15,38,0.394736842105263,0.727,13,46,0.282608695652174,240,16,22,15,36,51,19,6,6,19,18,87,-8,0,0,0,110.3,110.2,1.7,-1.6,0,6,1610612765,TRUE,FALSE,FALSE,"DET",2,0,"W",TRUE,36,88,0.409,9,28,0.321428571428571,0.667,27,60,0.45,14,21,12,38,50,16,11,6,13,20,95,8,1,0,0,107.2,107.3,-1.5,1.3,-0.2
"85",2018,21700086,6,1610612754,FALSE,TRUE,FALSE,"IND",3,1,"W",TRUE,36,77,0.468,10,22,0.454545454545455,0.75,26,55,0.472727272727273,240,15,20,6,38,44,21,9,3,19,20,97,3,1,0,0,109.5,108.1,0.9,0.5,1.4,6,1610612759,TRUE,FALSE,FALSE,"SAS",1,0,"L",FALSE,36,90,0.4,9,28,0.321428571428571,0.722,27,62,0.435483870967742,13,18,12,32,44,19,12,8,17,11,94,-3,0,0,0,107.9,104.8,-0.7,3.8,3
